행정동,년분기,지하철역_갯수,총승하차인원_합계,지하철역_목록,시군구,총_승객수
당산1동,20201,1,0.0,영등포구청,,
당산1동,20202,1,0.0,영등포구청,,
당산1동,20203,1,0.0,영등포구청,,
당산1동,20204,1,0.0,영등포구청,,
당산1동,20211,1,3727517.0,영등포구청,,
당산1동,20212,1,4118322.0,영등포구청,,
당산1동,20213,1,3636054.0,영등포구청,,
당산1동,20214,1,4138178.0,영등포구청,,
당산2동,20191,1,0.0,당산,,
당산2동,20192,1,0.0,당산,,
당산2동,20193,1,0.0,당산,,
당산2동,20194,1,0.0,당산,,
당산2동,20201,1,0.0,당산,,
당산2동,20202,1,0.0,당산,,
당산2동,20203,1,0.0,당산,,
당산2동,20204,1,0.0,당산,,
당산2동,20211,1,5262149.0,당산,,
당산2동,20212,1,6012323.0,당산,,
당산2동,20213,1,5209142.0,당산,,
당산2동,20214,1,5978216.0,당산,,
대림1동,0,1,0.0,0,,
대림2동,20191,1,0.0,대림(구로구청),,
대림2동,20192,1,0.0,대림(구로구청),,
대림2동,20193,1,0.0,대림(구로구청),,
대림2동,20194,1,0.0,대림(구로구청),,
대림2동,20201,1,0.0,대림(구로구청),,
대림2동,20202,1,0.0,대림(구로구청),,
대림2동,20203,1,0.0,대림(구로구청),,
대림2동,20204,1,0.0,대림(구로구청),,
대림2동,20211,1,1184508.0,대림(구로구청),,
대림2동,20212,1,1356125.0,대림(구로구청),,
대림2동,20213,1,1247055.0,대림(구로구청),,
대림2동,20214,1,1361595.0,대림(구로구청),,
대림3동,0,1,0.0,0,,
대방동,20191,2,0.0,"신대방삼거리, 보라매",,
대방동,20192,2,0.0,"보라매, 신대방삼거리",,
대방동,20193,2,0.0,"보라매, 신대방삼거리",,
대방동,20194,2,0.0,"보라매, 신대방삼거리",,
대방동,20201,2,0.0,"보라매, 신대방삼거리",,
대방동,20202,2,0.0,"신대방삼거리, 보라매",,
대방동,20203,2,0.0,"신대방삼거리, 보라매",,
대방동,20204,2,0.0,"보라매, 신대방삼거리",,
대방동,20211,2,3633615.0,"보라매, 신대방삼거리",,
대방동,20212,2,4056267.0,"신대방삼거리, 보라매",,
대방동,20213,2,3649964.0,"보라매, 신대방삼거리",,
대방동,20214,2,4089522.0,"신대방삼거리, 보라매",,
대조동,0,1,0.0,연신내,,
대조동,20191,2,0.0,"연신내, 불광",,
대조동,20192,2,0.0,"연신내, 불광",,
대조동,20193,2,0.0,"연신내, 불광",,
대조동,20194,2,0.0,"불광, 연신내",,
대조동,20201,2,0.0,"불광, 연신내",,
대조동,20202,2,0.0,"불광, 연신내",,
대조동,20203,2,0.0,"불광, 연신내",,
대조동,20204,2,0.0,"연신내, 불광",,
대조동,20211,2,3083089.0,"불광, 연신내",,
대조동,20212,2,3503785.0,"불광, 연신내",,
대조동,20213,2,3122901.0,"연신내, 불광",,
대조동,20214,2,3488018.0,"불광, 연신내",,
대치1동,20191,1,0.0,도곡,,
대치1동,20192,1,0.0,도곡,,
대치1동,20193,1,0.0,도곡,,
대치1동,20194,1,0.0,도곡,,
대치1동,20201,1,0.0,도곡,,
대치1동,20202,1,0.0,도곡,,
대치1동,20203,1,0.0,도곡,,
대치1동,20204,1,0.0,도곡,,
대치1동,20211,1,757532.0,도곡,,
대치1동,20212,1,854048.0,도곡,,
대치1동,20213,1,724863.0,도곡,,
대치1동,20214,1,833023.0,도곡,,
대치2동,0,1,0.0,삼성,,
대치2동,20191,3,0.0,"대치, 학여울, 삼성(무역센터)",,
대치2동,20192,3,0.0,"삼성(무역센터), 대치, 학여울",,
대치2동,20193,3,0.0,"대치, 학여울, 삼성(무역센터)",,
대치2동,20194,3,0.0,"삼성(무역센터), 학여울, 대치",,
대치2동,20201,3,0.0,"대치, 삼성(무역센터), 학여울",,
대치2동,20202,3,0.0,"학여울, 대치, 삼성(무역센터)",,
대치2동,20203,3,0.0,"학여울, 대치, 삼성(무역센터)",,
대치2동,20204,3,0.0,"학여울, 삼성(무역센터), 대치",,
대치2동,20211,3,8646501.0,"삼성(무역센터), 학여울, 대치",,
대치2동,20212,3,9784314.0,"대치, 삼성(무역센터), 학여울",,
대치2동,20213,3,8327630.0,"학여울, 삼성(무역센터), 대치",,
대치2동,20214,3,10148854.0,"대치, 학여울, 삼성(무역센터)",,
대치4동,0,1,0.0,0,,
대학동,0,1,0.0,관악산(서울대),,
대흥동,0,1,0.0,서강대,,
대흥동,20191,2,0.0,"대흥(서강대앞), 이대",,
대흥동,20192,2,0.0,"이대, 대흥(서강대앞)",,
대흥동,20193,2,0.0,"대흥(서강대앞), 이대",,
대흥동,20194,2,0.0,"이대, 대흥(서강대앞)",,
대흥동,20201,2,0.0,"대흥(서강대앞), 이대",,
대흥동,20202,2,0.0,"이대, 대흥(서강대앞)",,
대흥동,20203,2,0.0,"대흥(서강대앞), 이대",,
대흥동,20204,2,0.0,"이대, 대흥(서강대앞)",,
대흥동,20211,2,2821849.0,"이대, 대흥(서강대앞)",,
대흥동,20212,2,3338453.0,"대흥(서강대앞), 이대",,
대흥동,20213,2,2970919.0,"대흥(서강대앞), 이대",,
대흥동,20214,2,3446430.0,"이대, 대흥(서강대앞)",,
도곡1동,20191,1,0.0,매봉,,
도곡1동,20192,1,0.0,매봉,,
도곡1동,20193,1,0.0,매봉,,
도곡1동,20194,1,0.0,매봉,,
도곡1동,20201,1,0.0,매봉,,
도곡1동,20202,1,0.0,매봉,,
도곡1동,20203,1,0.0,매봉,,
도곡1동,20204,1,0.0,매봉,,
도곡1동,20211,1,1636567.0,매봉,,
도곡1동,20212,1,1837113.0,매봉,,
도곡1동,20213,1,1648515.0,매봉,,
도곡1동,20214,1,1842119.0,매봉,,
도곡2동,20191,2,0.0,"도곡, 한티",,
도곡2동,20192,2,0.0,"한티, 도곡",,
도곡2동,20193,2,0.0,"도곡, 한티",,
도곡2동,20194,2,0.0,"한티, 도곡",,
도곡2동,20201,2,0.0,"한티, 도곡",,
도곡2동,20202,2,0.0,"도곡, 한티",,
도곡2동,20203,2,0.0,"도곡, 한티",,
도곡2동,20204,2,0.0,"한티, 도곡",,
도곡2동,20211,2,2958426.0,"도곡, 한티",,
도곡2동,20212,2,3275153.0,"도곡, 한티",,
도곡2동,20213,2,3086508.0,"한티, 도곡",,
도곡2동,20214,2,3391884.0,"한티, 도곡",,
도림동,0,1,0.0,0,,
도봉1동,0,1,0.0,0,,
도봉2동,20191,2,0.0,"도봉산, 도봉",,
도봉2동,20192,2,0.0,"도봉산, 도봉",,
도봉2동,20193,2,0.0,"도봉산, 도봉",,
도봉2동,20194,2,0.0,"도봉, 도봉산",,
도봉2동,20201,2,0.0,"도봉산, 도봉",,
도봉2동,20202,2,0.0,"도봉, 도봉산",,
도봉2동,20203,2,0.0,"도봉, 도봉산",,
도봉2동,20204,2,0.0,"도봉산, 도봉",,
도봉2동,20211,2,3286936.0,"도봉, 도봉산",,
도봉2동,20212,2,3852760.0,"도봉산, 도봉",,
도봉2동,20213,2,3415984.0,"도봉, 도봉산",,
도봉2동,20214,2,3822120.0,"도봉산, 도봉",,
도화동,0,1,0.0,공덕,,
독산1동,0,1,0.0,0,,
독산2동,0,1,0.0,0,,
독산3동,0,1,0.0,0,,
독산4동,0,1,0.0,0,,
돈암1동,0,1,0.0,0,,
돈암2동,0,1,0.0,0,,
동선동,0,1,0.0,0,,
동화동,0,1,0.0,0,,
둔촌1동,0,1,0.0,둔촌오륜,,
둔촌1동,20191,1,0.0,둔촌동,,
둔촌1동,20192,1,0.0,둔촌동,,
둔촌1동,20193,1,0.0,둔촌동,,
둔촌1동,20194,1,0.0,둔촌동,,
둔촌1동,20201,1,0.0,둔촌동,,
둔촌1동,20202,1,0.0,둔촌동,,
둔촌1동,20203,1,0.0,둔촌동,,
둔촌1동,20204,1,0.0,둔촌동,,
둔촌1동,20211,1,1221161.0,둔촌동,,
둔촌1동,20212,1,1376071.0,둔촌동,,
둔촌1동,20213,1,1229257.0,둔촌동,,
둔촌1동,20214,1,1378377.0,둔촌동,,
둔촌2동,0,1,0.0,중앙보훈병원,,
등촌1동,20191,1,0.0,증미,,
등촌1동,20192,1,0.0,증미,,
등촌1동,20193,1,0.0,증미,,
등촌1동,20194,1,0.0,증미,,
등촌1동,20201,1,0.0,증미,,
등촌1동,20202,1,0.0,증미,,
등촌1동,20203,1,0.0,증미,,
등촌1동,20204,1,0.0,증미,,
등촌1동,20211,1,1017608.0,증미,,
등촌1동,20212,1,1130250.0,증미,,
등촌1동,20213,1,1033498.0,증미,,
등촌1동,20214,1,1114960.0,증미,,
등촌2동,0,1,0.0,0,,
등촌3동,20191,1,0.0,가양,,
등촌3동,20192,1,0.0,가양,,
등촌3동,20193,1,0.0,가양,,
등촌3동,20194,1,0.0,가양,,
등촌3동,20201,1,0.0,가양,,
등촌3동,20202,1,0.0,가양,,
등촌3동,20203,1,0.0,가양,,
등촌3동,20204,1,0.0,가양,,
등촌3동,20211,1,2807794.0,가양,,
등촌3동,20212,1,3141977.0,가양,,
등촌3동,20213,1,2823344.0,가양,,
등촌3동,20214,1,3195921.0,가양,,
마장동,20191,1,0.0,마장,,
마장동,20192,1,0.0,마장,,
마장동,20193,1,0.0,마장,,
마장동,20194,1,0.0,마장,,
마장동,20201,1,0.0,마장,,
마장동,20202,1,0.0,마장,,
마장동,20203,1,0.0,마장,,
마장동,20204,1,0.0,마장,,
마장동,20211,1,778151.0,마장,,
마장동,20212,1,855192.0,마장,,
마장동,20213,1,764123.0,마장,,
마장동,20214,1,869565.0,마장,,
마천1동,20191,1,0.0,마천,,
마천1동,20192,1,0.0,마천,,
마천1동,20193,1,0.0,마천,,
마천1동,20194,1,0.0,마천,,
마천1동,20201,1,0.0,마천,,
마천1동,20202,1,0.0,마천,,
마천1동,20203,1,0.0,마천,,
마천1동,20204,1,0.0,마천,,
마천1동,20211,1,871977.0,마천,,
마천1동,20212,1,1019565.0,마천,,
마천1동,20213,1,920887.0,마천,,
마천1동,20214,1,1083415.0,마천,,
마천2동,0,1,0.0,0,,
망우3동,0,1,0.0,0,,
망우본동,20191,2,0.0,"신내, 양원",,
망우본동,20192,2,0.0,"양원, 신내",,
망우본동,20193,2,0.0,"신내, 양원",,
망우본동,20194,2,0.0,"양원, 신내",,
망우본동,20201,2,0.0,"양원, 신내",,
망우본동,20202,2,0.0,"양원, 신내",,
망우본동,20203,2,0.0,"신내, 양원",,
망우본동,20204,2,0.0,"양원, 신내",,
망우본동,20211,2,433523.0,"신내, 양원",,
망우본동,20212,2,567113.0,"양원, 신내",,
망우본동,20213,2,508042.0,"양원, 신내",,
망우본동,20214,2,636868.0,"신내, 양원",,
망원1동,0,1,0.0,0,,
망원2동,0,1,0.0,0,,
면목2동,0,1,0.0,0,,
면목3·8동 ,0,1,0.0,0,,
면목4동,0,1,0.0,용마산,,
면목4동,20191,1,0.0,용마산,,
면목4동,20192,1,0.0,용마산,,
면목4동,20193,1,0.0,용마산,,
면목4동,20194,1,0.0,용마산,,
면목4동,20201,1,0.0,용마산,,
면목5동,0,1,0.0,0,,
면목7동,0,1,0.0,0,,
면목본동,20191,1,0.0,면목,,
면목본동,20192,1,0.0,면목,,
면목본동,20193,1,0.0,면목,,
면목본동,20194,1,0.0,면목,,
면목본동,20201,1,0.0,면목,,
면목본동,20202,1,0.0,면목,,
면목본동,20203,1,0.0,면목,,
면목본동,20204,1,0.0,면목,,
면목본동,20211,1,2198976.0,면목,,
면목본동,20212,1,2481507.0,면목,,
면목본동,20213,1,2222333.0,면목,,
면목본동,20214,1,2526575.0,면목,,
명동,20191,1,0.0,명동,,
명동,20192,1,0.0,명동,,
명동,20193,1,0.0,명동,,
명동,20194,1,0.0,명동,,
명동,20201,1,0.0,명동,,
명동,20202,1,0.0,명동,,
명동,20203,1,0.0,명동,,
명동,20204,1,0.0,명동,,
명동,20211,1,2375450.0,명동,,
명동,20212,1,2818471.0,명동,,
명동,20213,1,2424744.0,명동,,
명동,20214,1,3225023.0,명동,,
명일1동,20191,1,0.0,명일,,
명일1동,20192,1,0.0,명일,,
명일1동,20193,1,0.0,명일,,
명일1동,20194,1,0.0,명일,,
명일1동,20201,1,0.0,명일,,
명일1동,20202,1,0.0,명일,,
명일1동,20203,1,0.0,명일,,
명일1동,20204,1,0.0,명일,,
명일1동,20211,1,1210308.0,명일,,
명일1동,20212,1,1403189.0,명일,,
명일1동,20213,1,1217172.0,명일,,
명일1동,20214,1,1403220.0,명일,,
명일2동,20191,1,0.0,고덕,,
명일2동,20192,1,0.0,고덕,,
명일2동,20193,1,0.0,고덕,,
명일2동,20194,1,0.0,고덕,,
명일2동,20201,1,0.0,고덕,,
명일2동,20202,1,0.0,고덕,,
명일2동,20203,1,0.0,고덕,,
명일2동,20204,1,0.0,고덕,,
명일2동,20211,1,1244671.0,고덕,,
명일2동,20212,1,1452028.0,고덕,,
명일2동,20213,1,1330321.0,고덕,,
명일2동,20214,1,1510595.0,고덕,,
목1동,20191,2,0.0,"목동, 오목교(목동운동장앞)",,
목1동,20192,2,0.0,"목동, 오목교(목동운동장앞)",,
목1동,20193,2,0.0,"오목교(목동운동장앞), 목동",,
목1동,20194,2,0.0,"오목교(목동운동장앞), 목동",,
목1동,20201,2,0.0,"오목교(목동운동장앞), 목동",,
목1동,20202,2,0.0,"오목교(목동운동장앞), 목동",,
목1동,20203,2,0.0,"오목교(목동운동장앞), 목동",,
목1동,20204,2,0.0,"오목교(목동운동장앞), 목동",,
목1동,20211,2,5789782.0,"오목교(목동운동장앞), 목동",,
목1동,20212,2,6420892.0,"목동, 오목교(목동운동장앞)",,
목1동,20213,2,5632815.0,"목동, 오목교(목동운동장앞)",,
목1동,20214,2,6298039.0,"오목교(목동운동장앞), 목동",,
목2동,20191,2,0.0,"신목동, 염창",,
목2동,20192,2,0.0,"염창, 신목동",,
목2동,20193,2,0.0,"신목동, 염창",,
목2동,20194,2,0.0,"신목동, 염창",,
목2동,20201,2,0.0,"염창, 신목동",,
목2동,20202,2,0.0,"신목동, 염창",,
목2동,20203,2,0.0,"신목동, 염창",,
목2동,20204,2,0.0,"염창, 신목동",,
목2동,20211,2,2867879.0,"염창, 신목동",,
목2동,20212,2,3226189.0,"신목동, 염창",,
목2동,20213,2,2847663.0,"염창, 신목동",,
목2동,20214,2,3273223.0,"신목동, 염창",,
목3동,20191,1,0.0,등촌,,
목3동,20192,1,0.0,등촌,,
목3동,20193,1,0.0,등촌,,
목3동,20194,1,0.0,등촌,,
목3동,20201,1,0.0,등촌,,
목3동,20202,1,0.0,등촌,,
목3동,20203,1,0.0,등촌,,
목3동,20204,1,0.0,등촌,,
목3동,20211,1,1538408.0,등촌,,
목3동,20212,1,1738602.0,등촌,,
목3동,20213,1,1612831.0,등촌,,
목3동,20214,1,1794602.0,등촌,,
목4동,0,1,0.0,0,,
목5동,0,1,0.0,0,,
무악동,0,1,0.0,0,,
묵1동,0,1,0.0,0,,
묵2동,20191,1,0.0,먹골,,
묵2동,20192,1,0.0,먹골,,
묵2동,20193,1,0.0,먹골,,
묵2동,20194,1,0.0,먹골,,
묵2동,20201,1,0.0,먹골,,
묵2동,20202,1,0.0,먹골,,
묵2동,20203,1,0.0,먹골,,
묵2동,20204,1,0.0,먹골,,
묵2동,20211,1,1442263.0,먹골,,
묵2동,20212,1,1609193.0,먹골,,
묵2동,20213,1,1464064.0,먹골,,
묵2동,20214,1,1624412.0,먹골,,
문래동,20191,1,0.0,문래,,
문래동,20192,1,0.0,문래,,
문래동,20193,1,0.0,문래,,
문래동,20194,1,0.0,문래,,
문래동,20201,1,0.0,문래,,
문래동,20202,1,0.0,문래,,
문래동,20203,1,0.0,문래,,
문래동,20204,1,0.0,문래,,
문래동,20211,1,2910228.0,문래,,
문래동,20212,1,3306523.0,문래,,
문래동,20213,1,2879811.0,문래,,
문래동,20214,1,3303760.0,문래,,
문정1동,0,1,0.0,0,,
문정2동,20191,2,0.0,"문정, 복정",,
문정2동,20192,2,0.0,"복정, 문정",,
문정2동,20193,2,0.0,"복정, 문정",,
문정2동,20194,2,0.0,"복정, 문정",,
문정2동,20201,2,0.0,"복정, 문정",,
문정2동,20202,2,0.0,"문정, 복정",,
문정2동,20203,2,0.0,"복정, 문정",,
문정2동,20204,2,0.0,"복정, 문정",,
문정2동,20211,2,4434472.0,"복정, 문정",,
문정2동,20212,2,4894205.0,"문정, 복정",,
문정2동,20213,2,4298758.0,"문정, 복정",,
문정2동,20214,2,4922520.0,"복정, 문정",,
미성동,0,1,0.0,0,,
미아동,20191,1,0.0,미아(서울사이버대학),,
미아동,20192,1,0.0,미아(서울사이버대학),,
미아동,20193,1,0.0,미아(서울사이버대학),,
미아동,20194,1,0.0,미아(서울사이버대학),,
미아동,20201,1,0.0,미아(서울사이버대학),,
미아동,20202,1,0.0,미아(서울사이버대학),,
미아동,20203,1,0.0,미아(서울사이버대학),,
미아동,20204,1,0.0,미아(서울사이버대학),,
미아동,20211,1,2123007.0,미아(서울사이버대학),,
미아동,20212,1,2362867.0,미아(서울사이버대학),,
미아동,20213,1,2120956.0,미아(서울사이버대학),,
미아동,20214,1,2350004.0,미아(서울사이버대학),,
반포1동,20191,2,0.0,"반포, 사평",,
반포1동,20192,2,0.0,"사평, 반포",,
반포1동,20193,2,0.0,"반포, 사평",,
반포1동,20194,2,0.0,"사평, 반포",,
반포1동,20201,2,0.0,"사평, 반포",,
반포1동,20202,2,0.0,"사평, 반포",,
반포1동,20203,2,0.0,"반포, 사평",,
반포1동,20204,2,0.0,"사평, 반포",,
반포1동,20211,2,1243309.0,"사평, 반포",,
반포1동,20212,2,1416250.0,"사평, 반포",,
반포1동,20213,2,1287477.0,"반포, 사평",,
반포1동,20214,2,1455288.0,"사평, 반포",,
반포2동,20191,1,0.0,신반포,,
반포2동,20192,1,0.0,신반포,,
반포2동,20193,1,0.0,신반포,,
반포2동,20194,1,0.0,신반포,,
반포2동,20201,1,0.0,신반포,,
반포2동,20202,1,0.0,신반포,,
반포2동,20203,1,0.0,신반포,,
반포2동,20204,1,0.0,신반포,,
반포2동,20211,1,436980.0,신반포,,
반포2동,20212,1,516767.0,신반포,,
반포2동,20213,1,457328.0,신반포,,
반포2동,20214,1,525571.0,신반포,,
반포3동,0,1,0.0,0,,
반포4동,20191,1,0.0,고속터미널,,
반포4동,20192,1,0.0,고속터미널,,
반포4동,20193,1,0.0,고속터미널,,
반포4동,20194,1,0.0,고속터미널,,
반포4동,20201,1,0.0,고속터미널,,
반포4동,20202,1,0.0,고속터미널,,
반포4동,20203,1,0.0,고속터미널,,
반포4동,20204,1,0.0,고속터미널,,
반포4동,20211,1,10175342.0,고속터미널,,
반포4동,20212,1,11743724.0,고속터미널,,
반포4동,20213,1,10226305.0,고속터미널,,
반포4동,20214,1,12016877.0,고속터미널,,
반포본동,20191,1,0.0,구반포,,
반포본동,20192,1,0.0,구반포,,
반포본동,20193,1,0.0,구반포,,
반포본동,20194,1,0.0,구반포,,
반포본동,20201,1,0.0,구반포,,
반포본동,20202,1,0.0,구반포,,
반포본동,20203,1,0.0,구반포,,
반포본동,20204,1,0.0,구반포,,
반포본동,20211,1,395401.0,구반포,,
반포본동,20212,1,441196.0,구반포,,
반포본동,20213,1,347494.0,구반포,,
반포본동,20214,1,304533.0,구반포,,
발산1동,20191,1,0.0,우장산,,
발산1동,20192,1,0.0,우장산,,
발산1동,20193,1,0.0,우장산,,
발산1동,20194,1,0.0,우장산,,
발산1동,20201,1,0.0,우장산,,
발산1동,20202,1,0.0,우장산,,
발산1동,20203,1,0.0,우장산,,
발산1동,20204,1,0.0,우장산,,
발산1동,20211,1,1961020.0,우장산,,
발산1동,20212,1,2251699.0,우장산,,
발산1동,20213,1,1983679.0,우장산,,
발산1동,20214,1,2260152.0,우장산,,
방배1동,20191,1,0.0,내방,,
방배1동,20192,1,0.0,내방,,
방배1동,20193,1,0.0,내방,,
방배1동,20194,1,0.0,내방,,
방배1동,20201,1,0.0,내방,,
방배1동,20202,1,0.0,내방,,
방배1동,20203,1,0.0,내방,,
방배1동,20204,1,0.0,내방,,
방배1동,20211,1,2004940.0,내방,,
방배1동,20212,1,2192380.0,내방,,
방배1동,20213,1,1995237.0,내방,,
방배1동,20214,1,2216373.0,내방,,
방배2동,20191,1,0.0,남태령,,
방배2동,20192,1,0.0,남태령,,
방배2동,20193,1,0.0,남태령,,
방배2동,20194,1,0.0,남태령,,
방배2동,20201,1,0.0,남태령,,
방배2동,20202,1,0.0,남태령,,
방배2동,20203,1,0.0,남태령,,
방배2동,20204,1,0.0,남태령,,
방배2동,20211,1,159590.0,남태령,,
방배2동,20212,1,187573.0,남태령,,
방배2동,20213,1,158475.0,남태령,,
방배2동,20214,1,188889.0,남태령,,
방배3동,20191,1,0.0,방배,,
방배3동,20192,1,0.0,방배,,
방배3동,20193,1,0.0,방배,,
방배3동,20194,1,0.0,방배,,
방배3동,20201,1,0.0,방배,,
방배3동,20202,1,0.0,방배,,
방배3동,20203,1,0.0,방배,,
방배3동,20204,1,0.0,방배,,
방배3동,20211,1,2408144.0,방배,,
방배3동,20212,1,2692333.0,방배,,
방배3동,20213,1,2265126.0,방배,,
방배3동,20214,1,2697225.0,방배,,
방배4동,0,1,0.0,0,,
방배본동,0,1,0.0,0,,
방이1동,20191,1,0.0,방이,,
방이1동,20192,1,0.0,방이,,
방이1동,20193,1,0.0,방이,,
방이1동,20194,1,0.0,방이,,
방이1동,20201,1,0.0,방이,,
방이1동,20202,1,0.0,방이,,
방이1동,20203,1,0.0,방이,,
방이1동,20204,1,0.0,방이,,
방이1동,20211,1,1008731.0,방이,,
방이1동,20212,1,1119867.0,방이,,
방이1동,20213,1,1010021.0,방이,,
방이1동,20214,1,1148514.0,방이,,
방이2동,0,1,0.0,송파나루,,
방학1동,20191,1,0.0,방학,,
방학1동,20192,1,0.0,방학,,
방학1동,20193,1,0.0,방학,,
방학1동,20194,1,0.0,방학,,
방학1동,20201,1,0.0,방학,,
방학1동,20202,1,0.0,방학,,
방학1동,20203,1,0.0,방학,,
방학1동,20204,1,0.0,방학,,
