행정동,지하철역,년분기
가산동,가산디지털단지,20241
가산동,독산,20241
갈현1동,0,20241
갈현2동,구산,20241
개봉1동,개봉,20241
개포2동,개포동,20241
개포2동,구룡,20241
개포2동,대모산입구,20241
거여1동,거여,20241
공덕동,공덕,20241
공릉1동,공릉(서울과학기술대),20241
공릉1동,태릉입구,20241
공릉2동,화랑대(서울여대입구),20241
공항동,공항시장,20241
공항동,송정,20241
광장동,광나루(장신대),20241
광희동,동대문역사문화공원,20241
구로2동,구일,20241
구로3동,구로디지털단지,20241
구로3동,남구로,20241
구로5동,구로,20241
구의1동,구의(광진구청),20241
구의2동,아차산(어린이대공원후문),20241
구의3동,강변(동서울터미널),20241
금호1가동,신금호,20241
금호4가동,금호,20241
길동,길동,20241
길음1동,길음,20241
남가좌1동,가좌,20241
남영동,남영,20241
남영동,서울역,20241
남영동,숙대입구(갈월),20241
남현동,0,20241
내곡동,청계산입구,20241
노량진1동,노들,20241
노량진1동,노량진,20241
녹번동,녹번,20241
녹번동,역촌,20241
논현1동,논현,20241
논현1동,신사,20241
논현2동,강남구청,20241
논현2동,선정릉,20241
논현2동,학동,20241
능동,군자(능동),20241
능동,어린이대공원(세종대),20241
당산1동,영등포구청,20241
당산2동,당산,20241
대림3동,0,20241
대방동,보라매,20241
대방동,신대방삼거리,20241
대조동,불광,20241
대조동,연신내,20241
대치2동,대치,20241
대치2동,삼성,20241
대치2동,삼성(무역센터),20241
대치2동,학여울,20241
대치4동,0,20241
대학동,관악산(서울대),20241
대흥동,대흥(서강대앞),20241
대흥동,서강대,20241
대흥동,이대,20241
도곡1동,매봉,20241
도곡2동,도곡,20241
도곡2동,한티,20241
도봉2동,도봉,20241
도봉2동,도봉산,20241
독산1동,0,20241
동화동,0,20241
둔촌1동,둔촌동,20241
둔촌1동,둔촌오륜,20241
둔촌2동,중앙보훈병원,20241
등촌1동,증미,20241
등촌3동,가양,20241
마장동,마장,20241
마천1동,마천,20241
망우본동,신내,20241
망우본동,양원,20241
면목3.8동,0,20241
면목4동,용마산,20241
면목본동,면목,20241
명동,명동,20241
명일1동,명일,20241
명일2동,고덕,20241
목1동,목동,20241
목1동,오목교(목동운동장앞),20241
목2동,신목동,20241
목2동,염창,20241
목3동,등촌,20241
묵2동,먹골,20241
문래동,문래,20241
문정2동,문정,20241
문정2동,복정,20241
미아동,미아(서울사이버대학),20241
반포1동,반포,20241
반포1동,사평,20241
반포2동,신반포,20241
반포4동,고속터미널,20241
반포본동,구반포,20241
발산1동,우장산,20241
방배1동,내방,20241
방배2동,남태령,20241
방배3동,방배,20241
방이1동,방이,20241
방이2동,송파나루,20241
방학1동,방학,20241
방화1동,마곡나루,20241
방화1동,신방화,20241
방화2동,개화,20241
방화2동,개화산,20241
방화2동,김포공항,20241
번1동,수유(강북구청),20241
보라매동,0,20241
보문동,보문,20241
불광1동,독바위,20241
사근동,용답,20241
사근동,한양대,20241
사당2동,동작(현충원),20241
사당2동,총신대입구(이수),20241
사당4동,남성,20241
사직동,경복궁(정부서울청사),20241
사직동,광화문(세종문화회관),20241
삼선동,성신여대입구(돈암),20241
삼선동,한성대입구(삼선교),20241
삼성1동,봉은사,20241
삼성1동,청담,20241
삼성2동,삼성중앙,20241
삼성2동,선정릉,20241
삼양동,삼양,20241
삼양동,삼양사거리,20241
삼양동,솔샘,20241
상계1동,수락산,20241
상계2동,노원,20241
상계3.4동,0,20241
상계5동,상계,20241
상계8동,마들,20241
상도1동,상도,20241
상도1동,숭실대입구(살피재),20241
상도2동,장승배기,20241
상봉1동,망우,20241
상봉1동,상봉(시외버스터미널),20241
상봉2동,상봉(시외버스터미널),20241
상암동,디지털미디어시티,20241
서강동,광흥창(서강),20241
서강동,상수,20241
서교동,망원,20241
서교동,홍대입구,20241
서림동,서울대벤처타운,20241
서빙고동,서빙고,20241
서원동,서원,20241
서원동,신림,20241
서초1동,교대(법원.검찰청),20241
서초2동,강남,20241
서초2동,양재(서초구청),20241
서초3동,교대(법원.검찰청),20241
서초3동,남부터미널(예술의전당),20241
서초3동,서초,20241
석관동,석계,20241
석촌동,석촌,20241
석촌동,석촌고분,20241
성내1동,강동구청,20241
성내2동,강동,20241
성내2동,천호(풍납토성),20241
성산2동,마포구청,20241
성산2동,월드컵경기장(성산),20241
성수1가1동,서울숲,20241
성수1가2동,뚝섬,20241
성수2가3동,성수,20241
소공동,시청,20241
소공동,을지로입구,20241
송천동,미아사거리,20241
송파1동,0,20241
수궁동,온수(성공회대입구),20241
수색동,디지털미디어시티,20241
수색동,수색,20241
수서동,수서,20241
수유1동,화계,20241
수유2동,가오리,20241
숭인2동,0,20241
시흥1동,금천구청,20241
신길1동,신길,20241
신길6동,보라매,20241
신길6동,신풍,20241
신길7동,대방,20241
신길7동,서울지방병무청,20241
신내1동,봉화산(서울의료원),20241
신당동,신당,20241
신당동,청구,20241
신대방2동,보라매공원,20241
신대방2동,보라매병원,20241
신도림동,도림천,20241
신도림동,신도림,20241
신림동,신림,20241
신사1동,응암,20241
신사2동,새절(신사),20241
신사동,신대방,20241
신정3동,신정네거리,20241
신정4동,신정(은행정),20241
신정7동,양천구청,20241
신촌동,신촌,20241
아현동,아현,20241
아현동,애오개,20241
안암동,안암(고대병원앞),20241
암사2동,암사,20241
압구정동,압구정,20241
압구정동,압구정로데오,20241
약수동,버티고개,20241
약수동,약수,20241
양재1동,양재(서초구청),20241
양재2동,양재시민의숲(매헌),20241
양평1동,양평,20241
양평2동,선유도,20241
여의동,국회의사당,20241
여의동,샛강,20241
여의동,여의나루,20241
여의동,여의도,20241
역삼1동,강남,20241
역삼1동,선릉,20241
역삼1동,신논현,20241
역삼1동,언주,20241
역삼1동,역삼,20241
영등포동,신길,20241
영등포동,영등포시장,20241
영등포본동,영등포,20241
오금동,오금,20241
오류1동,오류동,20241
오륜동,올림픽공원(한국체대),20241
오륜동,한성백제,20241
옥수동,옥수,20241
왕십리2동,상왕십리,20241
용강동,마포,20241
용답동,답십리,20241
용답동,신답,20241
용답동,장한평,20241
용산2가동,녹사평(용산구청),20241
용신동,신설동,20241
용신동,용두(동대문구청),20241
용신동,제기동,20241
우이동,4.19민주묘지,20241
우이동,북한산우이,20241
우이동,솔밭공원,20241
우장산동,발산,20241
월계2동,월계,20241
월계3동,광운대,20241
월곡2동,상월곡(한국과학기술연구원),20241
월곡2동,월곡(동덕여대),20241
을지로동,을지로3가,20241
을지로동,을지로4가,20241
응봉동,응봉,20241
이문1동,외대앞,20241
이문2동,신이문,20241
이태원1동,이태원,20241
이화동,혜화,20241
인헌동,낙성대,20241
일원본동,일원,20241
자양4동,뚝섬유원지,20241
잠실2동,잠실새내,20241
잠실4동,몽촌토성(평화의문),20241
잠실4동,잠실나루,20241
잠실6동,잠실(송파구청),20241
잠실7동,종합운동장,20241
잠실본동,삼전,20241
잠원동,잠원,20241
장위2동,돌곶이,20241
장지동,장지,20241
장충동,동대입구,20241
전농1동,청량리(서울시립대입구),20241
정릉1동,정릉,20241
정릉4동,북한산보국문,20241
제기동,고려대(종암),20241
종로1.2.3.4가동,0,20241
종로5.6가동,0,20241
중계2.3동,0,20241
중곡3동,중곡,20241
중화2동,중랑,20241
중화2동,중화,20241
증산동,증산(명지대앞),20241
진관동,구파발,20241
창1동,녹천,20241
창1동,쌍문,20241
창5동,창동,20241
창신3동,창신,20241
천연동,독립문,20241
천호1동,굽은다리(강동구민회관앞),20241
청룡동,봉천,20241
청룡동,서울대입구(관악구청),20241
충현동,서대문,20241
충현동,충정로(경기대입구),20241
필동,충무로,20241
하계2동,하계,20241
한강로동,삼각지,20241
한강로동,신용산,20241
한강로동,용산,20241
한강로동,이촌(국립중앙박물관),20241
한남동,한강진,20241
한남동,한남,20241
행당1동,왕십리(성동구청),20241
행당2동,행당,20241
홍제1동,무악재,20241
홍제1동,홍제,20241
화곡1동,까치산,20241
화곡1동,화곡,20241
화양동,건대입구,20241
회현동,서울,20241
회현동,서울역,20241
회현동,회현(남대문시장),20241
효창동,0,20241
휘경1동,회기,20241
흑석동,흑석(중앙대입구),20241
가락1동,가락시장,20242
가락1동,송파,20242
가락2동,개롱,20242
가락2동,경찰병원,20242
가산동,가산디지털단지,20242
가산동,독산,20242
갈현1동,0,20242
갈현2동,구산,20242
개봉1동,개봉,20242
개포2동,개포동,20242
개포2동,구룡,20242
개포2동,대모산입구,20242
거여1동,거여,20242
공덕동,공덕,20242
공릉1동,공릉(서울과학기술대),20242
공릉1동,태릉입구,20242
공릉2동,화랑대(서울여대입구),20242
공항동,공항시장,20242
공항동,송정,20242
광장동,광나루(장신대),20242
광희동,동대문역사문화공원,20242
구로2동,구일,20242
구로3동,구로디지털단지,20242
구로3동,남구로,20242
구로5동,구로,20242
구의1동,구의(광진구청),20242
구의2동,아차산(어린이대공원후문),20242
구의3동,강변(동서울터미널),20242
금호1가동,신금호,20242
금호4가동,금호,20242
길동,길동,20242
길음1동,길음,20242
남가좌1동,가좌,20242
남영동,남영,20242
남영동,서울역,20242
남영동,숙대입구(갈월),20242
남현동,0,20242
내곡동,청계산입구,20242
노량진1동,노들,20242
노량진1동,노량진,20242
녹번동,녹번,20242
녹번동,역촌,20242
논현1동,논현,20242
논현1동,신사,20242
논현2동,강남구청,20242
논현2동,선정릉,20242
논현2동,학동,20242
능동,군자(능동),20242
능동,어린이대공원(세종대),20242
당산1동,영등포구청,20242
당산2동,당산,20242
대림3동,0,20242
대방동,보라매,20242
대방동,신대방삼거리,20242
대조동,불광,20242
대조동,연신내,20242
대치2동,대치,20242
대치2동,삼성,20242
대치2동,삼성(무역센터),20242
대치2동,학여울,20242
대치4동,0,20242
대학동,관악산(서울대),20242
대흥동,대흥(서강대앞),20242
대흥동,서강대,20242
대흥동,이대,20242
도곡1동,매봉,20242
도곡2동,도곡,20242
도곡2동,한티,20242
도봉2동,도봉,20242
도봉2동,도봉산,20242
독산1동,0,20242
동화동,0,20242
둔촌1동,둔촌동,20242
둔촌1동,둔촌오륜,20242
둔촌2동,중앙보훈병원,20242
등촌1동,증미,20242
등촌3동,가양,20242
마장동,마장,20242
마천1동,마천,20242
망우본동,신내,20242
망우본동,양원,20242
면목3.8동,0,20242
면목4동,용마산,20242
면목본동,면목,20242
명동,명동,20242
명일1동,명일,20242
명일2동,고덕,20242
목1동,목동,20242
목1동,오목교(목동운동장앞),20242
목2동,신목동,20242
목2동,염창,20242
목3동,등촌,20242
묵2동,먹골,20242
문래동,문래,20242
문정2동,문정,20242
문정2동,복정,20242
미아동,미아(서울사이버대학),20242
반포1동,반포,20242
반포1동,사평,20242
반포2동,신반포,20242
반포4동,고속터미널,20242
반포본동,구반포,20242
발산1동,우장산,20242
방배1동,내방,20242
방배2동,남태령,20242
방배3동,방배,20242
방이1동,방이,20242
방이2동,송파나루,20242
방학1동,방학,20242
방화1동,마곡나루,20242
방화1동,신방화,20242
방화2동,개화,20242
방화2동,개화산,20242
방화2동,김포공항,20242
번1동,수유(강북구청),20242
보라매동,0,20242
보문동,보문,20242
불광1동,독바위,20242
사근동,용답,20242
사근동,한양대,20242
사당2동,동작(현충원),20242
사당2동,총신대입구(이수),20242
사당4동,남성,20242
사직동,경복궁(정부서울청사),20242
사직동,광화문(세종문화회관),20242
삼선동,성신여대입구(돈암),20242
삼선동,한성대입구(삼선교),20242
삼성1동,봉은사,20242
삼성1동,청담,20242
삼성2동,삼성중앙,20242
삼성2동,선정릉,20242
삼양동,삼양,20242
삼양동,삼양사거리,20242
삼양동,솔샘,20242
상계1동,수락산,20242
상계2동,노원,20242
상계3.4동,0,20242
상계5동,상계,20242
상계8동,마들,20242
상도1동,상도,20242
상도1동,숭실대입구(살피재),20242
상도2동,장승배기,20242
상봉1동,망우,20242
상봉1동,상봉(시외버스터미널),20242
상봉2동,상봉(시외버스터미널),20242
상암동,디지털미디어시티,20242
서강동,광흥창(서강),20242
서강동,상수,20242
서교동,망원,20242
서교동,홍대입구,20242
서림동,서울대벤처타운,20242
서빙고동,서빙고,20242
서원동,서원,20242
서원동,신림,20242
서초1동,교대(법원.검찰청),20242
서초2동,강남,20242
서초2동,양재(서초구청),20242
서초3동,교대(법원.검찰청),20242
서초3동,남부터미널(예술의전당),20242
서초3동,서초,20242
석관동,석계,20242
석촌동,석촌,20242
석촌동,석촌고분,20242
성내1동,강동구청,20242
성내2동,강동,20242
성내2동,천호(풍납토성),20242
성산2동,마포구청,20242
성산2동,월드컵경기장(성산),20242
성수1가1동,서울숲,20242
성수1가2동,뚝섬,20242
성수2가3동,성수,20242
소공동,시청,20242
소공동,을지로입구,20242
송천동,미아사거리,20242
송파1동,0,20242
수궁동,온수(성공회대입구),20242
수색동,디지털미디어시티,20242
수색동,수색,20242
수서동,수서,20242
수유1동,화계,20242
수유2동,가오리,20242
숭인2동,0,20242
시흥1동,금천구청,20242
신길1동,신길,20242
신길6동,보라매,20242
신길6동,신풍,20242
신길7동,대방,20242
신길7동,서울지방병무청,20242
신내1동,봉화산(서울의료원),20242
신당동,신당,20242
신당동,청구,20242
신대방2동,보라매공원,20242
신대방2동,보라매병원,20242
신도림동,도림천,20242
신도림동,신도림,20242
신림동,신림,20242
신사1동,응암,20242
신사2동,새절(신사),20242
신사동,신대방,20242
신정3동,신정네거리,20242
신정4동,신정(은행정),20242
신정7동,양천구청,20242
신촌동,신촌,20242
아현동,아현,20242
아현동,애오개,20242
안암동,안암(고대병원앞),20242
암사2동,암사,20242
압구정동,압구정,20242
압구정동,압구정로데오,20242
약수동,버티고개,20242
약수동,약수,20242
양재1동,양재(서초구청),20242
양재2동,양재시민의숲(매헌),20242
양평1동,양평,20242
양평2동,선유도,20242
여의동,국회의사당,20242
여의동,샛강,20242
여의동,여의나루,20242
여의동,여의도,20242
역삼1동,강남,20242
역삼1동,선릉,20242
역삼1동,신논현,20242
역삼1동,언주,20242
역삼1동,역삼,20242
영등포동,신길,20242
영등포동,영등포시장,20242
영등포본동,영등포,20242
오금동,오금,20242
오류1동,오류동,20242
오륜동,올림픽공원(한국체대),20242
오륜동,한성백제,20242
옥수동,옥수,20242
왕십리2동,상왕십리,20242
용강동,마포,20242
용답동,답십리,20242
용답동,신답,20242
용답동,장한평,20242
용산2가동,녹사평(용산구청),20242
용신동,신설동,20242
용신동,용두(동대문구청),20242
용신동,제기동,20242
우이동,4.19민주묘지,20242
우이동,북한산우이,20242
우이동,솔밭공원,20242
우장산동,발산,20242
월계2동,월계,20242
월계3동,광운대,20242
월곡2동,상월곡(한국과학기술연구원),20242
월곡2동,월곡(동덕여대),20242
을지로동,을지로3가,20242
을지로동,을지로4가,20242
응봉동,응봉,20242
이문1동,외대앞,20242
이문2동,신이문,20242
이태원1동,이태원,20242
이화동,혜화,20242
인헌동,낙성대,20242
일원본동,일원,20242
자양4동,뚝섬유원지,20242
잠실2동,잠실새내,20242
잠실4동,몽촌토성(평화의문),20242
잠실4동,잠실나루,20242
잠실6동,잠실(송파구청),20242
잠실7동,종합운동장,20242
잠실본동,삼전,20242
잠원동,잠원,20242
장위2동,돌곶이,20242
장지동,장지,20242
장충동,동대입구,20242
전농1동,청량리(서울시립대입구),20242
정릉1동,정릉,20242
정릉4동,북한산보국문,20242
제기동,고려대(종암),20242
종로1.2.3.4가동,0,20242
종로5.6가동,0,20242
중계2.3동,0,20242
중곡3동,중곡,20242
중화2동,중랑,20242
중화2동,중화,20242
증산동,증산(명지대앞),20242
진관동,구파발,20242
창1동,녹천,20242
창1동,쌍문,20242
창5동,창동,20242
창신3동,창신,20242
천연동,독립문,20242
천호1동,굽은다리(강동구민회관앞),20242
청룡동,봉천,20242
청룡동,서울대입구(관악구청),20242
충현동,서대문,20242
충현동,충정로(경기대입구),20242
필동,충무로,20242
하계2동,하계,20242
한강로동,삼각지,20242
한강로동,신용산,20242
한강로동,용산,20242
한강로동,이촌(국립중앙박물관),20242
한남동,한강진,20242
한남동,한남,20242
행당1동,왕십리(성동구청),20242
행당2동,행당,20242
홍제1동,무악재,20242
홍제1동,홍제,20242
화곡1동,까치산,20242
화곡1동,화곡,20242
화양동,건대입구,20242
회현동,서울,20242
회현동,서울역,20242
회현동,회현(남대문시장),20242
효창동,0,20242
휘경1동,회기,20242
흑석동,흑석(중앙대입구),20242
가락1동,가락시장,20243
가락1동,송파,20243
가락2동,개롱,20243
가락2동,경찰병원,20243
가산동,가산디지털단지,20243
가산동,독산,20243
갈현1동,0,20243
갈현2동,구산,20243
개봉1동,개봉,20243
개포2동,개포동,20243
개포2동,구룡,20243
개포2동,대모산입구,20243
거여1동,거여,20243
공덕동,공덕,20243
공릉1동,공릉(서울과학기술대),20243
공릉1동,태릉입구,20243
공릉2동,화랑대(서울여대입구),20243
공항동,공항시장,20243
공항동,송정,20243
광장동,광나루(장신대),20243
광희동,동대문역사문화공원,20243
구로2동,구일,20243
구로3동,구로디지털단지,20243
구로3동,남구로,20243
구로5동,구로,20243
구의1동,구의(광진구청),20243
구의2동,아차산(어린이대공원후문),20243
구의3동,강변(동서울터미널),20243
금호1가동,신금호,20243
금호4가동,금호,20243
길동,길동,20243
길음1동,길음,20243
남가좌1동,가좌,20243
남영동,남영,20243
남영동,서울역,20243
남영동,숙대입구(갈월),20243
남현동,0,20243
내곡동,청계산입구,20243
노량진1동,노들,20243
노량진1동,노량진,20243
녹번동,녹번,20243
녹번동,역촌,20243
논현1동,논현,20243
논현1동,신사,20243
논현2동,강남구청,20243
논현2동,선정릉,20243
논현2동,학동,20243
능동,군자(능동),20243
능동,어린이대공원(세종대),20243
당산1동,영등포구청,20243
당산2동,당산,20243
대림3동,0,20243
대방동,보라매,20243
대방동,신대방삼거리,20243
대조동,불광,20243
대조동,연신내,20243
대치2동,대치,20243
대치2동,삼성,20243
대치2동,삼성(무역센터),20243
대치2동,학여울,20243
대치4동,0,20243
대학동,관악산(서울대),20243
대흥동,대흥(서강대앞),20243
대흥동,서강대,20243
대흥동,이대,20243
도곡1동,매봉,20243
도곡2동,도곡,20243
도곡2동,한티,20243
도봉2동,도봉,20243
도봉2동,도봉산,20243
독산1동,0,20243
동화동,0,20243
둔촌1동,둔촌동,20243
둔촌1동,둔촌오륜,20243
둔촌2동,중앙보훈병원,20243
등촌1동,증미,20243
등촌3동,가양,20243
마장동,마장,20243
마천1동,마천,20243
망우본동,신내,20243
망우본동,양원,20243
면목3.8동,0,20243
면목4동,용마산,20243
면목본동,면목,20243
명동,명동,20243
명일1동,명일,20243
명일2동,고덕,20243
목1동,목동,20243
목1동,오목교(목동운동장앞),20243
목2동,신목동,20243
목2동,염창,20243
목3동,등촌,20243
묵2동,먹골,20243
문래동,문래,20243
문정2동,문정,20243
문정2동,복정,20243
미아동,미아(서울사이버대학),20243
반포1동,반포,20243
반포1동,사평,20243
반포2동,신반포,20243
반포4동,고속터미널,20243
반포본동,구반포,20243
발산1동,우장산,20243
방배1동,내방,20243
방배2동,남태령,20243
방배3동,방배,20243
방이1동,방이,20243
방이2동,송파나루,20243
방학1동,방학,20243
방화1동,마곡나루,20243
방화1동,신방화,20243
방화2동,개화,20243
방화2동,개화산,20243
방화2동,김포공항,20243
번1동,수유(강북구청),20243
보라매동,0,20243
보문동,보문,20243
불광1동,독바위,20243
사근동,용답,20243
사근동,한양대,20243
사당2동,동작(현충원),20243
사당2동,총신대입구(이수),20243
사당4동,남성,20243
사직동,경복궁(정부서울청사),20243
사직동,광화문(세종문화회관),20243
삼선동,성신여대입구(돈암),20243
삼선동,한성대입구(삼선교),20243
삼성1동,봉은사,20243
삼성1동,청담,20243
삼성2동,삼성중앙,20243
삼성2동,선정릉,20243
삼양동,삼양,20243
삼양동,삼양사거리,20243
삼양동,솔샘,20243
상계1동,수락산,20243
상계2동,노원,20243
상계3.4동,0,20243
상계5동,상계,20243
상계8동,마들,20243
상도1동,상도,20243
상도1동,숭실대입구(살피재),20243
상도2동,장승배기,20243
상봉1동,망우,20243
상봉1동,상봉(시외버스터미널),20243
상봉2동,상봉(시외버스터미널),20243
상암동,디지털미디어시티,20243
서강동,광흥창(서강),20243
서강동,상수,20243
서교동,망원,20243
서교동,홍대입구,20243
서림동,서울대벤처타운,20243
서빙고동,서빙고,20243
서원동,서원,20243
서원동,신림,20243
서초1동,교대(법원.검찰청),20243
서초2동,강남,20243
서초2동,양재(서초구청),20243
서초3동,교대(법원.검찰청),20243
서초3동,남부터미널(예술의전당),20243
서초3동,서초,20243
석관동,석계,20243
석촌동,석촌,20243
석촌동,석촌고분,20243
성내1동,강동구청,20243
성내2동,강동,20243
성내2동,천호(풍납토성),20243
성산2동,마포구청,20243
성산2동,월드컵경기장(성산),20243
성수1가1동,서울숲,20243
성수1가2동,뚝섬,20243
성수2가3동,성수,20243
소공동,시청,20243
소공동,을지로입구,20243
송천동,미아사거리,20243
송파1동,0,20243
수궁동,온수(성공회대입구),20243
수색동,디지털미디어시티,20243
수색동,수색,20243
수서동,수서,20243
수유1동,화계,20243
수유2동,가오리,20243
숭인2동,0,20243
시흥1동,금천구청,20243
신길1동,신길,20243
신길6동,보라매,20243
신길6동,신풍,20243
신길7동,대방,20243
신길7동,서울지방병무청,20243
신내1동,봉화산(서울의료원),20243
신당동,신당,20243
신당동,청구,20243
신대방2동,보라매공원,20243
신대방2동,보라매병원,20243
신도림동,도림천,20243
신도림동,신도림,20243
신림동,신림,20243
신사1동,응암,20243
신사2동,새절(신사),20243
신사동,신대방,20243
신정3동,신정네거리,20243
신정4동,신정(은행정),20243
신정7동,양천구청,20243
신촌동,신촌,20243
아현동,아현,20243
아현동,애오개,20243
안암동,안암(고대병원앞),20243
암사2동,암사,20243
암사3동,암사역사공원,20243
압구정동,압구정,20243
압구정동,압구정로데오,20243
약수동,버티고개,20243
약수동,약수,20243
양재1동,양재(서초구청),20243
양재2동,양재시민의숲(매헌),20243
양평1동,양평,20243
양평2동,선유도,20243
여의동,국회의사당,20243
여의동,샛강,20243
여의동,여의나루,20243
여의동,여의도,20243
역삼1동,강남,20243
역삼1동,선릉,20243
역삼1동,신논현,20243
역삼1동,언주,20243
역삼1동,역삼,20243
영등포동,신길,20243
영등포동,영등포시장,20243
영등포본동,영등포,20243
오금동,오금,20243
오류1동,오류동,20243
오류2동,천왕,20243
오륜동,올림픽공원(한국체대),20243
오륜동,한성백제,20243
옥수동,옥수,20243
왕십리2동,상왕십리,20243
용강동,마포,20243
용답동,답십리,20243
용답동,신답,20243
용답동,장한평,20243
용산2가동,녹사평(용산구청),20243
용신동,신설동,20243
용신동,용두(동대문구청),20243
용신동,제기동,20243
우이동,4.19민주묘지,20243
우이동,북한산우이,20243
우이동,솔밭공원,20243
우장산동,발산,20243
월계2동,월계,20243
월계3동,광운대,20243
월곡2동,상월곡(한국과학기술연구원),20243
월곡2동,월곡(동덕여대),20243
을지로동,을지로3가,20243
을지로동,을지로4가,20243
응봉동,응봉,20243
이문1동,외대앞,20243
이문2동,신이문,20243
이태원1동,이태원,20243
이화동,혜화,20243
인헌동,낙성대,20243
일원본동,일원,20243
자양4동,뚝섬유원지,20243
잠실2동,잠실새내,20243
잠실4동,몽촌토성(평화의문),20243
잠실4동,잠실나루,20243
잠실6동,잠실(송파구청),20243
잠실7동,종합운동장,20243
잠실본동,삼전,20243
잠원동,잠원,20243
장위2동,돌곶이,20243
장지동,장지,20243
장충동,동대입구,20243
전농1동,청량리(서울시립대입구),20243
정릉1동,정릉,20243
정릉4동,북한산보국문,20243
제기동,고려대(종암),20243
종로1.2.3.4가동,0,20243
종로5.6가동,0,20243
중계2.3동,0,20243
중곡3동,중곡,20243
중화2동,중랑,20243
중화2동,중화,20243
증산동,증산(명지대앞),20243
진관동,구파발,20243
창1동,녹천,20243
창1동,쌍문,20243
창5동,창동,20243
창신3동,창신,20243
천연동,독립문,20243
천호1동,굽은다리(강동구민회관앞),20243
청룡동,봉천,20243
청룡동,서울대입구(관악구청),20243
충현동,서대문,20243
충현동,충정로(경기대입구),20243
필동,충무로,20243
하계2동,하계,20243
한강로동,삼각지,20243
한강로동,신용산,20243
한강로동,용산,20243
한강로동,이촌(국립중앙박물관),20243
한남동,한강진,20243
한남동,한남,20243
행당1동,왕십리(성동구청),20243
행당2동,행당,20243
홍제1동,무악재,20243
홍제1동,홍제,20243
화곡1동,까치산,20243
화곡1동,화곡,20243
화양동,건대입구,20243
회현동,서울,20243
회현동,서울역,20243
회현동,회현(남대문시장),20243
효창동,0,20243
휘경1동,회기,20243
흑석동,흑석(중앙대입구),20243
가락1동,가락시장,20244
가락1동,송파,20244
가락2동,개롱,20244
가락2동,경찰병원,20244
가산동,가산디지털단지,20244
가산동,독산,20244
갈현1동,0,20244
갈현2동,구산,20244
개봉1동,개봉,20244
개포2동,개포동,20244
개포2동,구룡,20244
개포2동,대모산입구,20244
거여1동,거여,20244
공덕동,공덕,20244
공릉1동,공릉(서울과학기술대),20244
공릉1동,태릉입구,20244
공릉2동,화랑대(서울여대입구),20244
공항동,공항시장,20244
공항동,송정,20244
광장동,광나루(장신대),20244
광희동,동대문역사문화공원,20244
구로2동,구일,20244
구로3동,구로디지털단지,20244
구로3동,남구로,20244
구로5동,구로,20244
구의1동,구의(광진구청),20244
